current_path,suggested_path,size,modified_ts
analysis/flatfiles_ticks_v4/raw/COINBASE_20250830_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250830_BTCUSDT.csv.gz,24935389,2025-10-04T16:08:11.716095
analysis/flatfiles_ticks_v4/raw/COINBASE_20250825_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250825_BTCUSDT.csv.gz,41249659,2025-10-04T15:50:53.765268
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250813_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250813_BTCUSDT.csv.gz,26782015,2025-10-08T09:08:19.332858
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250806_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250806_BTCUSDT.csv.gz,18801274,2025-10-11T13:26:46.694015
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250905_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250905_BTCUSDT.csv.gz,26037133,2025-10-04T16:29:16.640543
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250910_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250910_BTCUSDT.csv.gz,25807270,2025-10-04T16:34:50.060718
analysis/flatfiles_ticks_v4/raw/BINANCE_20250808_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250808_BTCUSDT.csv.gz,79213062,2025-10-08T09:21:18.807636
analysis/flatfiles_ticks_v4/raw/COINBASE_20250825_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250825_BTCUSD.csv.gz,41249659,2025-10-08T08:42:49.511281
analysis/flatfiles_ticks_v4/raw/COINBASE_20250824_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250824_BTCUSDT.csv.gz,25022747,2025-10-04T15:50:16.425257
analysis/flatfiles_ticks_v4/raw/COINBASE_20250831_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250831_BTCUSDT.csv.gz,20106586,2025-10-04T16:09:09.359325
analysis/flatfiles_ticks_v4/raw/BITGET_20250826_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250826_BTCUSDT.csv.gz,15843183,2025-10-08T08:41:44.822706
analysis/flatfiles_ticks_v4/raw/COINBASE_20250818_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250818_BTCUSD.csv.gz,35647468,2025-10-08T08:58:43.844731
analysis/flatfiles_ticks_v4/raw/BITGET_20250925_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250925_BTCUSDT.csv.gz,13304669,2025-10-08T09:37:22.457167
analysis/flatfiles_ticks_v4/raw/BINANCE_20250815_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250815_BTCUSDT.csv.gz,107509350,2025-10-08T09:05:23.617528
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250918_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250918_BTCUSDT.csv.gz,19782961,2025-10-04T16:59:17.582139
analysis/flatfiles_ticks_v4/raw/BINANCE_20250903_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250903_BTCUSDT.csv.gz,86951018,2025-10-04T16:13:11.291018
analysis/flatfiles_ticks_v4/raw/BINANCE_20250916_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250916_BTCUSDT.csv.gz,108896489,2025-10-04T16:55:13.683542
analysis/flatfiles_ticks_v4/raw/COINBASE_20250821_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250821_BTCUSD.csv.gz,29439412,2025-10-08T08:55:06.052553
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250917_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250917_BTCUSDT.csv.gz,23949831,2025-10-04T16:57:29.158672
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250902_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250902_BTCUSDT.csv.gz,25145369,2025-10-04T16:12:16.569795
analysis/flatfiles_ticks_v4/raw/BINANCE_20250919_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250919_BTCUSDT.csv.gz,138210118,2025-10-04T17:19:00.123224
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250801_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250801_BTCUSDT.csv.gz,28094502,2025-10-11T13:22:50.613989
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250814_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250814_BTCUSDT.csv.gz,34623108,2025-10-08T09:07:08.697583
analysis/flatfiles_ticks_v4/raw/BITGET_20250829_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250829_BTCUSDT.csv.gz,15194389,2025-10-08T08:38:25.237691
analysis/flatfiles_ticks_v4/raw/COINBASE_20250823_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250823_BTCUSDT.csv.gz,21574365,2025-10-04T15:49:00.856345
analysis/flatfiles_ticks_v4/raw/COINBASE_20250920_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250920_BTCUSDT.csv.gz,25110855,2025-10-04T17:20:01.246037
analysis/flatfiles_ticks_v4/raw/BITGET_20250922_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250922_BTCUSDT.csv.gz,24149919,2025-10-08T09:42:05.894546
analysis/flatfiles_ticks_v4/raw/BITGET_20250821_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250821_BTCUSDT.csv.gz,8915058,2025-10-08T08:55:30.409710
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250809_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250809_BTCUSDT.csv.gz,13784150,2025-10-08T09:20:31.745653
analysis/flatfiles_ticks_v4/raw/BINANCE_20250911_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250911_BTCUSDT.csv.gz,92811039,2025-10-04T16:35:41.714601
analysis/flatfiles_ticks_v4/raw/BINANCE_20250904_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250904_BTCUSDT.csv.gz,86469717,2025-10-04T16:14:42.600902
analysis/flatfiles_ticks_v4/raw/BINANCE_20250807_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250807_BTCUSDT.csv.gz,119403459,2025-10-11T13:27:38.096979
analysis/flatfiles_ticks_v4/raw/BINANCE_20250812_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250812_BTCUSDT.csv.gz,102408706,2025-10-08T09:09:01.059786
analysis/flatfiles_ticks_v4/raw/COINBASE_20250820_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250820_BTCUSD.csv.gz,34206040,2025-10-08T08:56:16.445538
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250820_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250820_BTCUSDT.csv.gz,17524628,2025-10-08T08:56:25.728426
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250923_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250923_BTCUSDT.csv.gz,30191701,2025-10-08T09:39:47.588902
analysis/flatfiles_ticks_v4/raw/COINBASE_20250819_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250819_BTCUSD.csv.gz,39795925,2025-10-08T08:57:24.938150
analysis/flatfiles_ticks_v4/raw/COINBASE_20250914_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250914_BTCUSDT.csv.gz,16916417,2025-10-04T16:52:14.682998
analysis/flatfiles_ticks_v4/raw/COINBASE_20250901_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250901_BTCUSDT.csv.gz,39113048,2025-10-04T16:10:29.757665
analysis/flatfiles_ticks_v4/raw/COINBASE_20250802_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250802_BTCUSDT.csv.gz,26363816,2025-10-11T13:23:50.522417
analysis/flatfiles_ticks_v4/raw/COINBASE_20250817_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250817_BTCUSDT.csv.gz,20180761,2025-10-04T15:30:33.524344
analysis/flatfiles_ticks_v4/raw/BITGET_20250808_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250808_BTCUSDT.csv.gz,9877609,2025-10-08T09:21:46.006898
analysis/flatfiles_ticks_v4/raw/BITGET_20250815_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250815_BTCUSDT.csv.gz,11629844,2025-10-08T09:05:54.054790
analysis/flatfiles_ticks_v4/raw/BITGET_20250916_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250916_BTCUSDT.csv.gz,12781941,2025-10-04T16:56:04.229703
analysis/flatfiles_ticks_v4/raw/BITGET_20250903_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250903_BTCUSDT.csv.gz,10329636,2025-10-04T16:13:50.668936
analysis/flatfiles_ticks_v4/raw/COINBASE_20250909_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250909_BTCUSDT.csv.gz,25719365,2025-10-04T16:33:13.794424
analysis/flatfiles_ticks_v4/raw/COINBASE_20250824_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250824_BTCUSD.csv.gz,25022747,2025-10-08T08:51:47.441725
analysis/flatfiles_ticks_v4/raw/BINANCE_20250826_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250826_BTCUSDT.csv.gz,150724920,2025-10-08T08:41:11.777213
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250828_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250828_BTCUSDT.csv.gz,14710121,2025-10-08T08:39:08.794662
analysis/flatfiles_ticks_v4/raw/BINANCE_20250925_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250925_BTCUSDT.csv.gz,215546421,2025-10-08T09:36:37.080930
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250924_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250924_BTCUSDT.csv.gz,23919280,2025-10-08T09:38:21.854984
analysis/flatfiles_ticks_v4/raw/BINANCE_20250829_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250829_BTCUSDT.csv.gz,135846835,2025-10-08T08:37:52.674308
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250827_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250827_BTCUSDT.csv.gz,18190959,2025-10-08T08:40:19.858789
analysis/flatfiles_ticks_v4/raw/COINBASE_20250810_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250810_BTCUSDT.csv.gz,19117778,2025-10-04T15:13:03.219830
analysis/flatfiles_ticks_v4/raw/COINBASE_20250805_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250805_BTCUSDT.csv.gz,26256418,2025-10-11T13:25:32.765491
analysis/flatfiles_ticks_v4/raw/BITGET_20250919_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250919_BTCUSDT.csv.gz,10320784,2025-10-04T17:19:47.632126
analysis/flatfiles_ticks_v4/raw/COINBASE_20250906_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250906_BTCUSDT.csv.gz,18035169,2025-10-04T16:30:02.997750
analysis/flatfiles_ticks_v4/raw/COINBASE_20250913_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250913_BTCUSDT.csv.gz,27214538,2025-10-04T16:50:43.416069
analysis/flatfiles_ticks_v4/raw/BITGET_20250904_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250904_BTCUSDT.csv.gz,9066790,2025-10-04T16:15:23.870877
analysis/flatfiles_ticks_v4/raw/BITGET_20250911_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250911_BTCUSDT.csv.gz,8556564,2025-10-04T16:36:17.345628
analysis/flatfiles_ticks_v4/raw/COINBASE_20250818_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250818_BTCUSDT.csv.gz,35647468,2025-10-04T15:31:03.904245
analysis/flatfiles_ticks_v4/raw/BITGET_20250812_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250812_BTCUSDT.csv.gz,24907863,2025-10-08T09:09:37.929575
analysis/flatfiles_ticks_v4/raw/BITGET_20250807_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250807_BTCUSDT.csv.gz,9768126,2025-10-11T13:28:09.792548
analysis/flatfiles_ticks_v4/raw/BINANCE_20250922_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250922_BTCUSDT.csv.gz,151876622,2025-10-08T09:40:50.590624
analysis/flatfiles_ticks_v4/raw/BINANCE_20250821_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250821_BTCUSDT.csv.gz,88332379,2025-10-08T08:54:53.618596
analysis/flatfiles_ticks_v4/raw/BITGET_20250806_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250806_BTCUSDT.csv.gz,7689324,2025-10-11T13:26:53.130311
analysis/flatfiles_ticks_v4/raw/BITGET_20250813_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250813_BTCUSDT.csv.gz,19395022,2025-10-08T09:08:29.298040
analysis/flatfiles_ticks_v4/raw/COINBASE_20250819_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250819_BTCUSDT.csv.gz,39795925,2025-10-04T15:32:30.098150
analysis/flatfiles_ticks_v4/raw/BITGET_20250910_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250910_BTCUSDT.csv.gz,7116251,2025-10-04T16:34:58.499869
analysis/flatfiles_ticks_v4/raw/BITGET_20250905_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250905_BTCUSDT.csv.gz,10679384,2025-10-04T16:29:26.020121
analysis/flatfiles_ticks_v4/raw/BINANCE_20250820_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250820_BTCUSDT.csv.gz,112315017,2025-10-08T08:56:02.492577
analysis/flatfiles_ticks_v4/raw/BINANCE_20250923_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250923_BTCUSDT.csv.gz,120946122,2025-10-08T09:39:15.918597
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250826_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250826_BTCUSDT.csv.gz,19812102,2025-10-08T08:41:36.302394
analysis/flatfiles_ticks_v4/raw/BINANCE_20250828_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250828_BTCUSDT.csv.gz,78424487,2025-10-08T08:38:47.632825
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250925_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250925_BTCUSDT.csv.gz,38029400,2025-10-08T09:37:13.654559
analysis/flatfiles_ticks_v4/raw/COINBASE_20250912_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250912_BTCUSDT.csv.gz,45176996,2025-10-04T16:49:47.519256
analysis/flatfiles_ticks_v4/raw/COINBASE_20250907_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250907_BTCUSDT.csv.gz,16897219,2025-10-04T16:30:55.426406
analysis/flatfiles_ticks_v4/raw/BITGET_20250918_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250918_BTCUSDT.csv.gz,15301646,2025-10-04T16:59:35.725478
analysis/flatfiles_ticks_v4/raw/COINBASE_20250804_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250804_BTCUSDT.csv.gz,23352715,2025-10-11T13:25:08.197025
analysis/flatfiles_ticks_v4/raw/COINBASE_20250811_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250811_BTCUSDT.csv.gz,31890960,2025-10-04T15:13:38.255874
analysis/flatfiles_ticks_v4/raw/COINBASE_20250908_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250908_BTCUSDT.csv.gz,27456628,2025-10-04T16:32:00.317543
analysis/flatfiles_ticks_v4/raw/BITGET_20250902_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250902_BTCUSDT.csv.gz,18133935,2025-10-04T16:12:30.206296
analysis/flatfiles_ticks_v4/raw/BITGET_20250917_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250917_BTCUSDT.csv.gz,12857998,2025-10-04T16:57:39.696811
analysis/flatfiles_ticks_v4/raw/COINBASE_20250823_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250823_BTCUSD.csv.gz,21574365,2025-10-08T08:52:37.955350
analysis/flatfiles_ticks_v4/raw/BITGET_20250814_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250814_BTCUSDT.csv.gz,15673952,2025-10-08T09:07:16.949405
analysis/flatfiles_ticks_v4/raw/BITGET_20250801_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250801_BTCUSDT.csv.gz,11503174,2025-10-11T13:22:58.884558
analysis/flatfiles_ticks_v4/raw/BINANCE_20250924_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250924_BTCUSDT.csv.gz,110012330,2025-10-08T09:37:56.981700
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250829_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250829_BTCUSDT.csv.gz,22311026,2025-10-08T08:38:17.602199
analysis/flatfiles_ticks_v4/raw/BINANCE_20250827_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250827_BTCUSDT.csv.gz,115613440,2025-10-08T08:39:57.820682
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250922_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250922_BTCUSDT.csv.gz,25956974,2025-10-08T09:41:54.411236
analysis/flatfiles_ticks_v4/raw/COINBASE_20250827_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250827_BTCUSD.csv.gz,33148262,2025-10-08T08:40:10.350726
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250821_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250821_BTCUSDT.csv.gz,15154291,2025-10-08T08:55:21.478536
analysis/flatfiles_ticks_v4/raw/COINBASE_20250830_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250830_BTCUSD.csv.gz,24935389,2025-10-08T08:36:59.923029
analysis/flatfiles_ticks_v4/raw/BITGET_20250809_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250809_BTCUSDT.csv.gz,9140791,2025-10-08T09:20:45.633884
analysis/flatfiles_ticks_v4/raw/COINBASE_20250816_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250816_BTCUSDT.csv.gz,22302018,2025-10-04T15:29:39.507262
analysis/flatfiles_ticks_v4/raw/COINBASE_20250803_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250803_BTCUSDT.csv.gz,18027968,2025-10-11T13:24:46.021859
analysis/flatfiles_ticks_v4/raw/COINBASE_20250915_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250915_BTCUSDT.csv.gz,41499146,2025-10-04T16:53:54.534627
analysis/flatfiles_ticks_v4/raw/COINBASE_20250809_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250809_BTCUSD.csv.gz,19319741,2025-10-08T09:20:23.507878
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250928_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250928_BTCUSDT.csv.gz,15938180,2025-10-08T09:33:55.334641
analysis/flatfiles_ticks_v4/raw/BINANCE_20250825_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250825_BTCUSDT.csv.gz,175214393,2025-10-08T08:42:35.476911
analysis/flatfiles_ticks_v4/raw/BINANCE_20250830_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250830_BTCUSDT.csv.gz,54025772,2025-10-08T08:36:49.927382
analysis/flatfiles_ticks_v4/raw/BINANCE_20250926_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250926_BTCUSDT.csv.gz,159607519,2025-10-08T09:35:15.649377
analysis/flatfiles_ticks_v4/raw/COINBASE_20250809_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250809_BTCUSDT.csv.gz,19319741,2025-10-04T15:11:50.349084
analysis/flatfiles_ticks_v4/raw/BITGET_20250816_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250816_BTCUSDT.csv.gz,10187403,2025-10-08T09:04:55.512000
analysis/flatfiles_ticks_v4/raw/BITGET_20250803_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250803_BTCUSDT.csv.gz,4093351,2025-10-11T13:24:57.586073
analysis/flatfiles_ticks_v4/raw/BITGET_20250915_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250915_BTCUSDT.csv.gz,19905331,2025-10-04T16:54:22.824912
analysis/flatfiles_ticks_v4/raw/COINBASE_20250814_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250814_BTCUSD.csv.gz,49690844,2025-10-08T09:06:56.302318
analysis/flatfiles_ticks_v4/raw/COINBASE_20250829_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250829_BTCUSD.csv.gz,46357224,2025-10-08T08:38:06.954133
analysis/flatfiles_ticks_v4/raw/BITGET_20250908_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250908_BTCUSDT.csv.gz,7489204,2025-10-04T16:32:21.426399
analysis/flatfiles_ticks_v4/raw/COINBASE_20250902_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250902_BTCUSDT.csv.gz,34858538,2025-10-04T16:12:02.913338
analysis/flatfiles_ticks_v4/raw/COINBASE_20250917_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250917_BTCUSDT.csv.gz,43951027,2025-10-04T16:57:15.367049
analysis/flatfiles_ticks_v4/raw/COINBASE_20250814_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250814_BTCUSDT.csv.gz,49690844,2025-10-04T15:17:27.039311
analysis/flatfiles_ticks_v4/raw/COINBASE_20250801_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250801_BTCUSDT.csv.gz,46366527,2025-10-11T13:22:37.610628
analysis/flatfiles_ticks_v4/raw/COINBASE_20250810_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250810_BTCUSD.csv.gz,19117778,2025-10-08T09:19:34.715400
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250823_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250823_BTCUSDT.csv.gz,11129081,2025-10-08T08:52:45.618244
analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250920_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250920_BTCUSDT.csv.gz,7829376,2025-10-04T17:20:11.414573
analysis/flatfiles_ticks_v4/raw/COINBASE_20250807_BTCUSD.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250807_BTCUSD.csv.gz,26648121,2025-10-08T09:22:34.963226
analysis/flatfiles_ticks_v4/raw/BINANCE_20250822_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BINANCE_20250822_BTCUSDT.csv.gz,128740221,2025-10-08T08:53:39.687647
analysis/flatfiles_ticks_v4/raw/BITGET_20250912_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250912_BTCUSDT.csv.gz,8101576,2025-10-04T16:50:20.427065
analysis/flatfiles_ticks_v4/raw/BITGET_20250907_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250907_BTCUSDT.csv.gz,4661605,2025-10-04T16:31:11.407590
analysis/flatfiles_ticks_v4/raw/COINBASE_20250918_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/COINBASE_20250918_BTCUSDT.csv.gz,42073890,2025-10-04T16:59:04.008860
analysis/flatfiles_ticks_v4/raw/BITGET_20250804_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250804_BTCUSDT.csv.gz,5982196,2025-10-11T13:25:22.532299
analysis/flatfiles_ticks_v4/raw/BITGET_20250811_BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks_v4/raw/BITGET_20250811_BTCUSDT.csv.gz,14173402,2025-10-08T09:11:02.231449
