IC_1,IC_2,IC_3,IC_4,second
0.07569172208702984,-0.004934505838402627,0.8053085468233266,0.4518006560466499,280
-0.9470771197938609,0.10522765067171719,0.050831627320069454,-2.0660929863360216,281
-0.3846423358309443,-4.70664963769214,-0.5646494016295845,0.17280912401695547,282
-1.0127279792251755,-0.3623721771453468,-0.9149114311252463,0.013476931569156799,283
0.15964103267433105,1.0132357264994187,0.03348186378520626,-0.04300123546852238,284
-0.621760921010768,1.7860132226118457,5.457243025329971,-0.22034894302793015,285
0.04629993367304183,2.1022988353564807,-2.2713673110118178,-0.01572256888709362,286
-1.5905766355926085,-0.024031764730763256,-0.06283217072053926,-0.032660627700025445,287
0.28898119543939416,3.037642615338235,0.26678897190122597,-0.09243905043661135,288
1.088567814409602,0.23923709444545152,0.1680374741794996,-2.6782489400751825,289
-3.8096855737673865,-0.3865683292428552,-0.1466714033094773,-0.0696595697670307,290
0.051397895156926825,0.019373461923248084,0.7480176631221119,-0.0032609603279103775,291
0.007691762823014581,0.056961285829117025,0.00738230612858045,9.907009631673222e-05,292
-0.1701087828254204,0.1467399271376674,-2.138180150389959,0.3400939601376991,293
1.5001618227177311,2.809096736657624,-0.11699423149268694,-0.05906634404386663,294
-2.257166126101597,-0.05715336770587688,-0.09303085339326554,-0.05862315125281677,295
-0.006376363176493929,0.06468149293961481,-0.2279893078231241,0.005220157814261061,296
0.14342866907115387,0.06143462087209419,0.04718839126214021,0.014441827326403874,297
-0.0779176800594278,0.0050430749463490155,0.8246092123297339,-0.01993597999508695,298
-1.0588378312734692,1.290973284844944,-1.8769463222706717,-0.0225102843553054,299
1.79653413488438,-0.7919299448165422,1.2681893439280254,0.041153926725672675,300
1.5370924015771932,0.13702472273464664,0.08376818224689588,-0.03035961471901075,301
0.8734973970106253,0.10073849927367068,0.04726413980461138,0.01780406933645899,302
-0.08085445751099014,-1.0020013279813784,0.08356607565229367,0.045814828145402664,303
-0.17887637292731795,-2.1568757858400534,0.16402488474171642,0.06999474622694525,304
0.00828576918385352,0.05201037378750016,0.01401118832552787,0.012422161435502479,305
-0.2062208586157612,-2.4809777295845756,0.18645882168754577,0.08023873656806765,306
-2.4256664039227385,-0.0937576394263059,0.4055696963646392,-0.04879433938827224,307
-1.1142668692805673,2.474710740087225,-0.22257725266967987,-0.10576071749213407,308
2.0661478676710825,-1.103530667207527,0.7445115748591649,0.07116745283378734,309
-0.04834854363589013,-0.6123155282306837,0.06051468428865077,0.021097622226481462,310
0.5903419899629903,5.891674854754797,1.0355200911208124,-0.20472560280979887,311
0.008089595837364308,0.05661999740546059,0.014212421925688522,-4.5644144547255606e-05,312
0.008429042943225759,0.05623509372114842,0.010316185796213986,0.01236846975913223,313
-1.3212464908996782,2.0826772343973214,-0.29369402235866915,1.8358959532498007,314
-0.05925708358850507,0.05397828970990285,0.008210903579571868,-0.013678451744138535,315
0.012607200660705142,0.05265076428639805,0.08204602878178796,0.010851236025835757,316
-0.4630719684770144,0.03709395342820134,-0.09997443777159226,0.004717076574761557,317
0.0005846944138585912,0.058708788630759234,-0.10847833515298505,0.0026880305716900275,318
0.10228994525664974,1.189539723992314,-0.06656975803281893,-0.060432621909345396,319
0.007694394328976815,0.0614027098868373,0.010998454827498377,-0.012447539143760424,320
0.0073494922634360985,0.052904962570085104,0.007662465468451954,0.00022729359527230735,321
0.00789069452325797,0.05679062858363343,0.010797624866264477,2.6707449311279518e-05,322
0.07451041242245243,0.055717829243605924,0.01024959086157577,0.013935704211607088,323
2.6322036569298373,0.11320764524979854,-0.4022578751926678,0.06936109565413529,324
-0.02081886050186509,0.08132592016488857,-0.49182360406812353,0.023011527388534115,325
-0.0019173190969498208,0.06511088260370286,-0.16731630607420786,0.016135973784611776,326
-0.05504181278163615,0.11068471396817318,-1.079373451764421,0.03546033978130823,327
0.008429175606987664,0.05623495682217743,0.01031606715647104,0.012371511106623623,328
4.591448133009386,-0.6482308229643607,0.2873122415060834,0.12519815825260866,329
0.007296472213717642,0.06174354694094387,0.004166571991360636,-0.012301539993589801,330
0.1269299320105925,1.4771764118664668,-0.09040382666405333,-0.05711733484506061,331
0.008089662078532456,0.05661994057924696,0.014213559173811913,-4.5668240185417444e-05,332
0.009283467902494328,0.05559581213058668,0.03470917347130648,-0.00047992255624823587,333
-0.0032147200082654486,0.005795772492886129,0.9608607994573642,-0.021530311477405903,334
0.00789069452325797,0.05679062858363343,0.010797624866264477,2.6707449311279518e-05,335
0.008232919216645773,0.06084686462288856,0.010516857208746878,-0.00010149925728038509,336
0.20761758950558135,0.06266960650472292,0.023701247736232587,0.0041697098923016585,337
0.008089684908207393,0.05661992099438726,0.014213951120477474,-4.567654462209902e-05,338
0.007349481250075586,0.05290509858503894,0.007662097261005518,0.0002272974931999887,339
0.008431934195151052,0.06067642160811442,0.013933201387826161,-0.00017389244160479254,340
0.008429277263538947,0.05623485192030321,0.010315976246135465,0.01237384160662442,341
0.4220564419352721,0.0621706065547003,0.012792730566777363,0.3416646735742846,342
-0.0564663083414814,-0.7060041066945386,0.06359733595756918,0.024136596486595614,343
-0.2264138513158137,-1.1039980103903415,-2.0845062408130857,0.08642116841550801,344
-0.046674658422191165,-0.5924774397661519,0.05914383604342323,0.020470540633099808,345
3.3728115303256785,-1.740273714839592,0.3102237765845303,0.13468948186510432,346
-0.006854408020754519,-1.0008217216420565,1.2723619703157616,0.00630571019284087,347
0.2762532009104467,3.2375712415098867,-0.20937208743003793,-0.10050920881082254,348
